energy_PerServing,carbohydrates_PerServing,sugars_PerServing,fiber_PerServing,proteins_PerServing,sodium_PerServing,totalFat_PerServing,product_name,serving_size_grams
146.2,7.9985,4.998,2.04,1.003,0.0646,0,Petite Baby-Cut Carrots,85
146.2,7.9985,4.998,2.04,1.003,0.0646,0,Matchstick Carrots,85
331.2,21,21,0,0,0.0024,0,"Simply Enjoy, Sparkling Beverage, Orange",240
381.6,22.008,22.008,0,0,0,0,"Simply Enjoy, Sparkling Beverage, Lemonade",240
794.08,43.9992,1.0024,0,3.0016,0,0,"Nature's Promise, Gluten Free Spaghetti",56
920,6,4,0,6,0.32,31,"World Menu, Alfredo Sauce",125
1255,4,3,1,9,0.28,52,"World Menu, Carbonara Sauce",125
836.64,40.9976,1.9992,2.016,7,0,1.0024,"Pot-Sized, Spaghetti, Enriched Macaroni Product",56
836.64,40.9976,1.9992,2.016,7,0,1.0024,Thin Spaghetti Enriched Macaroni Product,56
836.64,40.9976,1.9992,2.016,7,0,1.0024,"Pot-Sized, Angel Hair, Enriched Macaroni Product",56
836.64,40.9976,1.9992,2.016,7,0,1.0024,"Pot-Sized, Linguine, Enriched Macaroni Product",56
671.22,0.9944,0.9944,0,20.9954,0.28024,9.9892,Stuffed Chicken Breast,113
671.22,0.9944,0.9944,1.017,20.9954,0.28024,9.9892,Stuffed Chicken Breast,113
965.02,8.9948,2.0001,0,20.001,0.60003,18.9953,Pork Parmesan,113
794.39,6.9947,0.9944,1.017,16.9952,0.60003,14.4979,Stuffed Pork Chop,113
796.77,29.0106,26.9903,0.908,18.9999,0.09988,0,"Greek Nonfat Yogurt, Strawberry",227
546,22.005,19.995,1.05,12,0.0705,0,"Greek Nonfat Yogurt, Strawberry",150
502.5,19.005,18,1.05,12,0.0705,0,"Greek Nonfat Yogurt, Blueberry",150
546,21,19.995,1.05,12,0.045,0,"Greek Nonfat Yogurt, Peach",150
85.91,4.0051,3.0008,0.968,1.0043,0.30008,0,Diced Tomatoes,121
84.18,4.0016,2.0008,0.976,1.0004,0.01525,0,Tomato Sauce,61
331.2,21,21,0,0,0.036,0,"Nature's Promise, Organic Sweet Tea",240
170.4,10.008,10.008,0,0,0.036,0,"Nature's Promise, Organic Tea, Peach Chamomile",240
669.57,23.001,11.9988,0,0.9999,0.05511,10.9989,Raspberry & Creme Sandwich Cookies,33
292.5,13,1.001,0,1.9994,0.15002,1.001,Enriched White Rolls,26
292.5,11.999,1.001,0.988,3.0004,0.13494,1.001,Brown & Serve Wheat Rolls,26
628.32,24.0009,12.9987,0,0.9999,0.04488,8.9991,"Sandwich Cookies, Lemon & Creme",33
20.943,0,0,0,0,0.00501,0,"Drink Mix, Peach Mango Green Tea",1.3
335.61,14.9951,12.0006,0,4.0002,0.06554,0,"Kids Nonfat Yogurt, Strawberry",113
711.48,37.9995,0,2.009,3.9984,0,0.4998,"World Menu, Arborio Rice",49
670.5,32.9985,0,0.99,4.0005,0.0099,0.4995,Mushroom Risotto,45
670.5,34.002,0,0.99,3.0015,0,0.4995,Saffron Risotto,45
502,29,19,0,2,0.01,0,Gummi Bunnies,40
711.2,32,30,0,2,0.0048,4.5,Jordan Almonds,40
1175.76,47.996,9.0028,3.124,14.9952,1.11044,1.5052,"World Menu, Singapore Style Lo Mein Shrimp",284
1594.6,63.002,21.012,6.12,19.992,0.901,5.984,"World Menu, Sweet Fire Orange Stir Fry Chicken",340
1465.4,51,7.99,6.12,21.998,1.1696,7.48,Chicken,340
793.8,29.001,5.999,0.98,3.997,0.3801,7,Waffles,70
837.9,30.002,5.999,0.98,3.997,0.4403,9.002,"Waffles, Chocolate Chip",70
793.8,25.998,3.003,0.98,3.997,0.4298,9.002,Pumpkin Waffles,70
752.5,31.997,9.002,2.03,3.997,0.3899,6.496,Waffles,70
586.09,14.0013,11.9991,0,2.0022,0.04982,15.9988,Crunch Ice Cream Bars,47
753.27,12.9999,12.9999,0,1.9992,0.04998,23.001,"Toffee Ice Cream Bars, Milk Chocolate",51
1253.7,28.998,19.998,0.99,3.996,0.0846,27.999,"Vanilla Sundae Cones With Nuts, Vanilla",90
1088.37,28.9971,21.0018,0.957,4.002,0.08961,23.9946,"Sundae Cones, Vanilla",87
460.8,21.999,0,0,3.999,0,0.501,"Bread Flour, Enriched, Unbleached",30
711.15,22.0011,13.9986,0,0.9999,0.13002,14.9985,Red Velvet Cookies With Cheesecake Filling,33
1465.4,58.99,9.996,6.12,16.014,0.8908,6.97,"World Menu, Asian Garden Stir Fry Vegetable",340
794.08,43.9992,1.0024,0,3.0016,0,0,"Nature's Promise, Penne",56
794.08,43.9992,1.0024,0,3.0016,0,0,"Nature's Promise, Fusilli",56
2046.8,60.01,5.984,4.08,17,1.4314,26.996,"World Menu, Japanese Inspired Fried Rice Shrimp",340
1045.17,44.9967,1.9992,2.94,5.9976,0.14553,5.9976,Asian Style Brown Rice With Shiitake Mushrooms,147
0,0,0,0,0,0.48,0,Mediterranean Sea Salt,1.2
0,0,0,0,0,0.28,0,Himalayan Pink Salt,1
877.1,19.0022,1.9992,4.018,13.0046,0.59976,13.9944,Flatbread Sandwiches,98
1128.93,20.0013,3.0008,3.993,13.9997,0.68002,21.9978,Flatbread Sandwiches,121
753.3,18,1.998,3.96,9.999,0.4203,11.502,Flatbread Sandwiches,90
1427.8,30.998,4.994,0.88,13.992,0.5896,26.994,Homestyle Macaroni & Cheese,220
1592.8,30.998,4.004,0.88,17.996,0.8602,34.012,Homestyle Macaroni & Cheese,220
630,28,21,1.05,7,1.351,1.995,Tom Yum Kung Soup,350
833,29.015,3.99,2.1,12.005,0.721,4.515,Pho Soup Rice Noodle Soup With Herbs And Beef,350
753.48,21.0028,2.002,1.001,7.9989,0.33033,8.9999,Potstickers With Pork,91
627.9,21.0028,2.002,1.001,8.9999,0.33033,4.004,Potstickers,91
625.6,21.0035,4.0035,1.02,7.004,0.30005,4.505,Egg Roll With Chicken,85
753.54,25.0002,5.0046,2.052,8.9946,0.6099,4.503,Spring Roll Chicken Basil,114
543.43,6.9998,5.9985,0,0,0.15004,12.4992,Honey Mustard Dressing,31
460.48,8,8,0,0,0.08512,10.4992,Sweet Onion Dressing,32
292.5,2.001,0.999,0,0,0.2499,7.998,"Sriracha Ranch Dressing, Spicy",30
543.6,2.001,0.999,0,0,0.2301,16.002,Buttermilk Ranch Dressing,30
460.8,3,2.001,0,0,0.24,12.501,Cucumber Ranch Dressing,30
627.6,5.001,5.001,0,0,0.15,16.002,"Nature's Promise, Organic Poppyseed Dressing",30
627.75,5.0003,5.0003,0,0,0.34007,15.9991,Coleslaw Dressing,31
2135.2,68,22.984,3.06,12.002,1.3804,25.5,Thai Inspired Rice Noodles,340
585.76,20.0004,9.9988,0,1.9992,0.07,8.9992,"Dunker Cookies, With Chocolate Chips",28
585.76,14.9996,7.9996,0,1.9992,0.06496,9.5004,Cookies With Chocolate Chips,28
627.27,19.0008,8.0011,0.986,2.001,0.14993,12.0002,"Cookies, Lemon Crisp",29
628.04,14.9996,6.0004,0,1.9992,0.07504,13.4988,"Shortbread Cookies, Espresso Bean, With Chocolate Flavored Drizzle",28
543.48,14,5.0008,0,0.9996,0.08988,13.0004,Espresso Bean Shortbread Cookies,28
502.2,18,0.999,0.99,2.001,0.18,5.502,Cheddar Penguins,30
62.76,4,4,0,0,0,0,Granulated Sugar,4
1170.45,32.997,23.001,1.02,4.998,0.1496,21.998,"Simply Enjoy, New York Style Classic Cheesecake",85
1131.35,34,24.004,1.02,4.0035,0.14025,20.0005,"Simply Enjoy, Classic Cheesecake, Strawberry Swirl",85
126.96,4.002,4.002,0.966,0.9936,0.00966,0,Whole Peeled Tomatoes In Juice With Basil Leaves,138
711.6,9,2.001,3,6,0,14.499,Pistachios,30
753.2,6.0004,0.9996,1.988,5.0008,0,17.9984,"Nature's Promise, Roasted Mixed Nuts",28
627.6,21,0.996,2.04,3,0.4296,9,Homestyle Mashed Potatoes,120
1380,33,5,2,14,1.24,23,Macaroni & Cheese,250
500.5,21.996,0,5.98,7.995,0.39,0,Black Beans,130
460.8,28.008,28.008,0,0,0.036,0,"Unsweetened 100% Juice, Apple",240
1129.8,40.002,12,4.02,7.002,0.0648,10.002,"Nature's Promise, Organic Hemp And Flax Granola",60
962.5,31,6,4,6,0,12.5,"Nature's Promise, Organic Fruit And Nut Granola",50
920.7,40.0015,8.0025,5.005,7.0015,0,4.499,"Nature's Promise, Organic Vanilla Almond Granola, Vanilla",55
585.76,14,0,2.996,2.9988,0.06496,7.9996,Tortilla Chips,28
585.76,16.9988,0,1.008,2.9988,0.16996,7.5012,"Lentil Chips, Sea Salt",28
378.55,0,0,0,16.9952,0.12995,2.4973,"Nature's Promise, Flounder",113
671.22,0,0,0,24.0012,0.12543,6.9947,"Nature's Promise, Alaska Sockeye Salmon",113
378.55,0,0,0,18.9953,0.11526,2.0001,"Nature's Promise, Wild Caught Haddock",113
293.28,1.0008,0,0,4.9992,0.16992,7.9992,String Cheese Twists,24
250.6,0.9996,0,0,7.9996,0.22988,4.0012,String Cheese,28
752.42,20.9984,10.999,0,0.9996,0.09996,15.0008,"Meringue Cookies, Lemon",34
20.9,0,0,0,0,0.06,0,"Nature's Promise, Organic Spicy Brown Mustard",5
0,0,0,0,0,0.06,0,Mustard,5
147,8.001,6.999,0,0,0.2001,0,"Nature's Promise, Organic Barbecue Sauce, Original",30
381.6,22.992,22.992,0,0,0,0,"Simply Enjoy, Non-Alcoholic Sparkling Beverage, Limoncello",240
753.54,27.0009,15.9999,1.026,2.0007,0.25023,9.5019,"Lemoncello Inspired Pound Cake, Lemon",57
250.88,1.0024,1.0024,0,10.0016,0.47992,1.9992,"Nature's Promise, Uncured Black Forest Ham",56
292.88,1.9992,1.9992,0,10.9984,0.49,2.4976,"Nature's Promise, Uncured Honey Ham",56
250.88,1.9992,1.0024,0,10.0016,0.51016,1.0024,"Nature's Promise, Oven Roasted Turkey",56
250.88,1.9992,1.0024,0,10.0016,0.51016,1.0024,"Nature's Promise, Smoked Turkey",56
0,0.9996,0,0,0,0.28,0,Zesty Dills Pickle Spears,28
0,0.9996,0,0,0,0.39004,0,Oval Dills Hamburger Pickle Chips,28
670.5,35.001,0,0.99,3.0015,0.0099,0,"Risotto, Limoncello",45
502,17,9,0,1,0.17,8,Chocolate Chip Cookies,25
460.25,18,9,0,1,0.085,6,Old Fashioned Dutch Cocoa Cookies,25
460.25,18,8,0,1,0.12,6,"Old Fashioned Cookies, Sugar",25
418.5,18,9,0,1,0.09,4.5,Oatmeal Cookies,25
418.5,18,9,0,1,0.09,4.5,Old Fashioned Oatmeal Cookies,25
460.25,18,8,0,1,0.12,6,Old Fashioned Sugar Cookies,25
502.05,0,0,0,0,0,15.999,"Extra Virgin Olive Oil, Lemon",15
668.85,31.0011,16.0017,1.014,0.9984,0.24999,3.9975,"Cake Mix, Extra Moist Lemon",39
0,0,0,0,0,0.00355,0,"Flavored Seltzer Water, Black Cherry",355
0,0,0,0,0,0,0,"Flavored Seltzer Water, Wild Berry",355
586.21,22.0007,3.999,3.007,1.9995,0.23002,6.0016,Baked Wheat Snack Crackers,31
543.46,21.9994,3.9991,2.987,2.001,0.22997,3.9991,Baked Wheat Snack Crackers,29
627.52,0,0,0,5.9996,0.48018,19.0005,Beef Franks,53
168.3,3.726,0.393,0.3,2.94,0.0558,1.716,Chicken Piccata,30
2222.82,58.989,6.996,2.862,33.0084,0.82044,26.9982,Fettuccine Alfredo & Grilled Chicken,318
1378.98,41.0108,7.009,4.89,29.992,0.76936,12.5184,Chicken Marsala,326
1597.4,38.0116,5.9984,2.934,29.992,0.84108,16.0066,Chipotle Seasoned Pork,326
962.7,15.999,2.001,2.01,6,0.4101,20.499,Thai Inspired Coconut Curry Trail Mix,30
502.25,17.003,7.007,2.94,3.9935,0.4312,6.4925,"Nature's Promise, Tuscan Style Vegetable Soup",245
421.4,13.0095,8.9915,0.98,2.989,0.441,7.987,"Nature's Promise, Organic Tomato Basil Bisque Soup",245
545.28,12.0132,1.988,1.136,0,0.59072,3.0104,Chicken Noodle Soup,284
1127.48,22.01,14.0012,1.988,4.9984,1.18996,28.9964,"Creamy Soup, Tomato",284
1295.04,20.9876,4.0044,1.136,14.0012,0.639,30.9844,New England Clam Chowder,284
1544.96,17.0116,4.0044,1.988,14.0012,0.86904,42.9976,Broccoli & Cheese Soup,284
1127,20.9965,2.989,1.96,6.0025,0.931,28.0035,Baked Potato Soup,245
1127,23.0055,4.998,9.065,19.992,0.61985,12.985,"Turkey Chili, With Beans",245
667.4,37.985,30.9915,0,0,0.0284,0,Limoncello Craft Brewed Soda,355
922.08,6.0003,2.9945,2.034,2.9945,0.42036,33.9904,"Simply Enjoy, Alfredo Sauce, Pumpkin",113
460,16.0011,8.9999,0,1.0005,0.04002,7.5003,Maple Leaf Cookies With Maple Flavored Creme Filling,23
586.2,21.999,6.999,0.99,2.001,0.0651,6.501,"Nature's Promise, Animal Cookies, Chocolate",30
586.2,21.999,6.999,2.01,2.001,0.045,6.501,"Nature's Promise, Organic Whole Grain Animal Cookies",30
586.2,21,6,0.99,2.001,0.0951,7.5,"Nature's Promise, Original Graham Bears, Cinnamon",30
1425,39,4.995,1.95,15,0.87,19.995,Arrisan Crust Cheese Pizza,150
1588.14,38.9997,5.0031,1.989,14.994,1.04958,25.0002,Pepperoni Pizza,153
1212.9,32.006,4.004,1.95,11.999,0.7995,18.005,Artisan Crust Supreme Pizza,130
1296.67,32.004,4.0005,1.016,13.0048,0.85979,18.9992,Artisan Crust Meat Pizza,127
458.78,0,0,0,22.9955,0.03955,2.0001,"Nature's Promise, Barramundi",113
417.9,23.001,6,2.01,2.001,0.0501,2.499,"Granola Chips, Honey",30
417.9,21.999,6,2.01,2.001,0.1251,2.499,"Crunchy Granola Chips, Butter Pecan",30
290.4,18,16.992,0,0,0.036,0,"Lower Sugar Juice Beverage Blend, Cranberry",240
290.4,18,16.992,0,0,0.036,0,Fruit Punch,240
290.4,18,16.992,0,0,0.036,0,"Lower Sugar Juice Beverage Blend, Grape",240
502.6,20.0004,0,2.996,2.9988,0.15988,4.5024,Baked Whole Wheat Crackers,28
501.89,24.0002,0,3.007,3.0008,0.16988,2.4986,Baked Whole Wheat Crackers,31
421.4,12.005,2.009,0.98,6.0025,0.64925,2.989,Organic Chicken Noodle Soup,245
502.25,23.0055,3.9935,5.88,6.0025,0.7497,1.0045,Southwestern Style Black Bean Soup,245
421.4,22.001,3.9935,3.92,2.989,0.4802,0,"Nature's Promise, Organic Rustic Vegetable Soup",245
747.25,20.9965,4.998,1.96,2.009,0.57085,12.495,Garden Vegetable Bisque,245
624.75,18.0075,2.989,0.98,7.007,0.64925,8.9915,Parmesean Creamy Chicken Noodle Soup,245
583.1,15.9985,2.009,0.98,7.007,0.64925,7.497,Chicken & Chorizo Sausage Gumbo Soup,245
502.25,19.992,12.005,0.98,1.0045,0.49,6.4925,Sweet Potato And Pumpkin Bisque,245
502.25,24.01,3.9935,5.88,6.0025,0.7497,0.49,Southwestren Style Black Bean Soup,245
583.1,19.012,2.009,3.92,8.9915,0.4802,3.9935,Chicken Tortilla Soup,245
747.25,29.008,2.009,1.96,8.9915,0.7497,3.9935,Beef Barley Soup,245
543.9,20.9965,2.009,0.98,4.998,0.40915,2.989,Chicken & Brown Rice Soup,245
460.6,15.9985,11.0005,1.96,2.009,0.62965,6.0025,Tomato Basil Soup,245
421.4,13.9895,1.0045,0.98,7.007,0.6909,2.989,Chicken Noodle Soup,245
798.7,29.008,2.009,1.96,4.998,0.6909,8.9915,Baked Potato With Bacon Soup,245
624.75,28.0035,3.9935,3.92,6.0025,0.6909,1.4945,Minestrone Soup,245
624.75,24.01,2.009,1.96,6.0025,0.6909,6.0025,Chicken Corn Chowder Soup,245
0,0,0,0,0,0.00355,0,"Seltzer Water, Black Cherry",355
546,19.005,18,1.05,13.005,0.0555,0,"Greek Nonfat Yogurt, Pumpkin",150
878.4,52.002,31.998,0,0,0.12,0,Pumpkin Syrup,60
292.5,3.999,2.001,0,0,0.2799,6.999,Tartar Sauce,30
628.32,3.9984,3.9984,0,23.0048,0.35952,6.5072,Organic Beef,112
62.75,1,1,0,0,0,1.5,Dairy Whipped Topping,5
627.9,2.002,2.002,0,13.9958,0.62972,11.5024,"Nature's Promise, Sweet Italian Chicken Sausage With Kale",91
62.7975,0.9999,0,0,0,0,0.9999,"Nature's Promise, Organic Sesame Seed",2.25
418.9,3.0033,0,0,8.0017,0.02982,5.9995,"Nature's Promise, Chicken With Gravy",71
250.86,12.0006,4.0002,3.051,0.9944,0.0452,0,"Nature's Promise, Organic Mixed Vegetables Baby Food",113
207.92,10.9949,6.0003,1.017,0.9944,0.03955,0,"Nature's Promise, Baby Food, Sweet Potato",113
292.67,14.9951,8.9948,3.955,0.9944,0,0,"Nature's Promise, Organic Pears",113
292.67,18.0009,14.9951,2.034,0,0,0,"Nature's Promise, Organic Tropical Mango",113
164.98,8.9948,4.9946,1.017,0,0.05537,0,"Nature's Promise, Baby Food, Carrots",113
292.67,16.9952,12.995,3.051,0,0,0,"Nature's Promise, Organic Baby Food, Apple Banana",113
292.67,16.0008,12.995,3.051,0,0.05989,0,"Nature's Promise, Organic Baby Food, Apple Banana Strawberry",113
378.55,22.0011,14.0007,3.051,0.9944,0,0,"Nature's Promise, Organic Apple Prune Baby Food, Apple Prune",113
250.86,14.0007,10.0005,1.017,0,0,0,"Nature's Promise, Baby Food, Apple Blueberry",113
378.55,14.9951,6.0003,3.051,2.9945,0.05537,2.0001,"Nature's Promise, Organic Baby Food, Sweet Potato Chicken",113
250.86,12.995,4.9946,3.955,2.0001,0.06554,0,"Nature's Promise, Organic Baby Food, Carrots Peas",113
250.86,16.0008,12.0006,2.034,0,0,0,"Nature's Promise, Organic Baby Food, Apples",113
458.78,26.0013,18.0009,1.017,0.9944,0.01017,0,"Nature's Promise, Baby Food, Bananas",113
292.6,20.006,14.994,1.96,0.994,0,0,Mixed Fruit,140
189.2,5.995,4.004,0.99,1.001,0.3696,2.497,Pomodoro Basilico Sauce,110
335.16,2.9988,1.9992,1.008,4.0012,0.11004,8.5008,"Goat Cheese Log, Pumpkin",28
210.87,12.9987,7.9992,2.97,0.9999,0.0099,0,"Nature's Promise, Organic Baby Food, Pear, Peas & Spinach",99
210.87,12.9987,5.9994,1.98,0.9999,0.01485,0,"Nature's Promise, Organic Baby Food, Apple, Sweet Potato & Blueberry",99
210.87,13.9986,6.9993,1.98,0.9999,0.0198,0,"Nature's Promise, Organic Apple Sweet Potato",99
1089,43.9956,16.9983,0.99,3.9996,0.69003,10.5039,"Pumpkin Cinnamon Roll, With Pumpkin Icing",99
334.59,12.0004,6.9996,0,0.9994,0.07505,4.4992,"Sugar Cookies, Peppermint",19
62.7,4.0005,1.9995,0,0,0,0,"Nature's Promise, Organic Balsamic Vinegar",15
585.58,18.0029,12.998,0,3.0016,0.04489,13.0047,"Simply Enjoy, Gelato, Peppermint Kiss",67
628.04,16.9988,0.9996,1.988,1.9992,0.07504,8.9992,Pumpkin Seed Tortilla Chips,28
960,57,57,0,0,0.01,0,"Sparkling Spiced Cider, Pumpkin",500
835.92,39.9978,17.9982,3.024,4.0014,0.32022,1.998,"Instant Oatmeal Pumpkin Spice, Pumpkin Spice",54
794.8,26,24,2,1,0.0752,12,Heat & Eat Pecans Pumpkin Spiced,40
920.4,23,20,1,2,0.0752,15.5,Heat & Eat Glazed Pecans,40
878.8,22,20,2,2,0.1,15.5,Heat & Eat Pecans,40
711,20.9988,18,2.016,3.9996,0.08496,10.0008,"Heat & Eat Almonds, Butter Rum Toffee",36
585.76,8.0024,5.9976,0,12.9976,0.67984,8.0024,Smoked Gravlax Salmon,56
419.44,1.0024,1.0024,0,12.0008,0.54992,7.4984,Smoked Norwegian Salmon Sliced,56
377.44,1.0024,1.0024,0,10.9984,0.54992,5.5048,Smoked Salmon,56
419.44,1.0024,1.0024,0,12.0008,0.54992,7.4984,"Smoked Salmon, Peppercorn",56
335.92,1.9992,1.9992,0,12.002,0.45968,3.0056,"Nature's Promise, Organic Chicken Sausage, Pumpkin Spice",68
376.04,0,0,0,5.0008,0.15988,12.0008,"World Menu, Italian Blue Cheese",28
418.32,0,0,0,7,0.19992,14,"World Menu, Italian Non-Smoked Semi-Soft Cheese",28
1214.75,0,0,0,18.9953,0.07458,31.9903,Ground Beef Patties,113
502.2,23.001,9.999,0.99,3,0.1299,1.5,"Cracker Crisps, Pumpkin Cranberry",30
586.09,20.9989,13.0007,0.986,1.0005,0.11513,8.0011,"Chocolate Sandwich Cookies, Peppermint",29
753.54,27.0009,15.0024,1.026,2.0007,0.25023,9.5019,"Spice Pound Cake, Pumpkin",57
586.09,20.9989,14.0012,0.986,1.0005,0.10005,8.0011,"Double Filled Chocolate Sandwich Cookies, Orange Creme",29
837.68,21.0012,19.9985,0.999,2.0017,0.02516,14.5003,Hazelnut Spread With Cocoa & Skim Milk,37
1047.15,21.996,0.9945,0.936,17.0001,0.51012,12.9987,Premium Chicken Breast Fillet,117
624.8,36.991,36.991,0,0,0.00355,0,Ginger Beer,355
667.4,41.9965,41.9965,0,0,0.00355,0,Cream Soda,355
713.55,42.9905,41.9965,0,0,0.01065,0,Pluot Soda,355
502.2,24,8.001,0.99,3,0.1401,1.5,"Cracker Crisps, Cranberry Oat",30
1045,49.9985,7.0015,1.995,8.9965,0.4503,2.0045,"Bagels, Peppermint & Chocolate",95
0,1,1,0,0,0,0,Pumpkin Spice Sugar,1
628.04,12.0008,5.0008,1.008,4.0012,0,11.998,Pumpkin Spice Cashews,28
753.2,6.0004,5.0008,0,2.9988,0,16.5004,Pumpkin Spice Walnuts,28
753.2,8.9992,5.0008,1.988,1.9992,0,17.5,Pumpkin Spice Pecans,28
188.72,0,0,0,6.0004,0.19992,2.5004,"Nature's Promise, Uncured Turkey Bacon",28
418.2,0,0.9996,0,1.9992,0.32997,12.0003,"Nature's Promise, Uncured Fully Cooked Bacon",17
544,4.0035,0,0,21.0035,0.68,3.502,"Nature's Promise, Chicken Fajita Strips",85
586.5,7.9985,6.001,0,20.0005,0.37995,3.502,"Nature's Promise, Chicken Stir Fry Strips",85
188.16,0.9996,0,0,9.0006,0.28014,0.9996,"Nature's Promise, Uncured Turkey Hot Dog",42
753,3.999,0,3.99,6,0,19.002,"Nature's Promise, Sesame Tahini",30
502.05,0,0,0,0,0,15.999,Extra Virgin Avocado Oil,15
0,0,0,0,0,0,0,"Black Tea, Spiced Pumpkin",2
1547,9.002,4.004,0,28,0.9702,31.99,Beef Barbacoa,140
1001,6.006,0.994,0,23.996,0.8694,20.006,Chicken Asada,140
879.2,6.006,2.996,0,18.004,0.8596,16.996,Beef Salsa Verde,140
1089.2,30.002,28,0,23.996,0.4802,4.998,Thai Style White Chicken With Sweet Chili Sauce,140
960.4,4.998,2.002,0,18.998,0.7896,21,Chicken Tikka Masala,140
919.8,7,2.996,0,18.998,0.5096,21,Chicken Curry,140
376.6,0.9996,0.9996,0,0,0.13496,10.5,"World Menu, Sriracha Sauce",14
251.64,14.0004,11.9988,1.008,0,0.36,0,"World Menu, Thai Chili Sauce",36
416.64,3.0016,3.0016,0,18.9952,0.18032,0.9968,Wild Caught Sea Scallops,112
416.64,3.0016,3.0016,0,18.9952,0.18032,0.9968,Bay Scallops,112
753.54,27.0009,15.9999,1.026,2.0007,0.25023,9.5019,Maple Pound Cake,57
710.79,25.9977,16.9974,1.026,2.0007,0.23028,9.5019,"Pound Cake, Peppermint, Chocolate",57
711.15,22.0011,11.9988,0,0.9999,0.09999,13.9986,Bacon! & Maple Sandwich Cream Cookies,33
879.49,22.0002,15.9988,0.999,0.999,0.04995,16.502,"Cookie Spread, Chocolate Creme, A Deliciously Sweet Spread Made From Crushed Dark Cocoa Cookies",37
837.62,21.9976,6.9998,0.992,6.9998,0.23002,14.9978,Phyllo Bites Flaky Pastries,62
417.9,9.999,2.001,0,3.999,0.3501,7.002,Breaded Pepper Jack Cheese Sticks With Marinara Sauce,30
795.52,12,0.9984,0,7.0016,0.46016,22.0032,Pigs In Blanket With Parmesan,64
334.5,1.0005,1.0005,0,0,0.12,12.4995,"Pumpkin Spice Finishing Butter, Pumpkin",15
376.5,1.0005,0,0,0,0.13005,15,"Finishing Butter, Roasted Garlic Herb",15
460.05,0,0,0,0,0.21,18,"Finishing Butter, Sea Salt & Peppercorn",15
418.65,1.0005,0,0,0,0.07995,16.0005,"Finishing Butter, Garlic Asiago",15
460.05,0,0,0,0,0.04995,18,Truffle Finishing Butter,15
418.65,1.0005,0,0,0,0.04005,15,Chipotle Lime Finishing Butter,15
83.16,1.9992,0.9996,1.008,0,0.19992,0.9996,Spicy Mexican Style Finishing Sauce,28
104.16,4.0012,2.9988,0,0,0.05992,2.5004,Spicy Red Curry Finishing Sauce,28
42.28,0.9996,0,0,0,0.19012,0,Roasted Garlic Finishing Sauce,28
377.06,17.9996,1.9992,0.986,2.9988,0.19992,0.9996,Butter Bread,34
335,6,4,2,13,0.69,1,Shrimp Korean Style Bbq Skewers,100
546.65,18.995,4.002,4.06,8.004,0.9599,2.001,Shrimp Wonton Soup,145
1547.44,44.0036,28.9984,1.012,4.9956,0.24012,22.5032,Lava Cake,92
0,0,0,0,0,0.00355,0,"Flavored Seltzer Water, Peppermint",355
252,14.994,11.998,1.96,0,0,0,Unsweetened Apple Sauce,140
104.85,1.0005,0,0,0,0.36,4.9995,Kalamata Olives Pitted,15
104.85,1.0005,0,0,0,0.16995,1.9995,Mediterranean Olive Medley Pitted,15
585.58,16.9979,14.003,0,3.0016,0.0402,11.9997,"Simply Enjoy, Bourbon Praline Gelato",67
544.36,18.9968,1.0044,0.992,3.0008,0.43028,7.998,"Nature's Promise, Yukon Gold Mashed Potatoes With Milk And Butter",124
500.2,22.997,10.004,3.05,2.0008,0.19032,4.0016,"Nature's Promise, Sweet Mashed Potatoes With Sweet Brown Sugar And Butter",122
460,16.0011,11.0009,0.989,1.0005,0.06509,7.9994,"Dark Chocolate Covered Sandwich Cookies, Peppermint",23
0,0,0,0,0,0.00355,0,"Seltzer Water, Watermelon",355
0,0,0,0,0,0.00355,0,"Flavored Seltzer Water, Blueberry",355
879.32,24.0008,19.9994,2.014,1.9988,0.01482,20.9988,Peppermint Bark,38
794.17,29.9997,25.9981,0.984,2.0008,0.02501,13.0011,"Chocolate Dipped Marshmallows, Peppermint",41
0,0,0,0,0,0,0,"Clear Splash, Sparkling Water Beverage, Wild Cherry",355
0,0,0,0,0,0.00355,0,"Clear Splash, Flavored Sparkling Water Beverage, Raspberry Blackberry",355
0,0,0,0,0,0.00355,0,"Clear Splash, Flavored Sparkling Water Beverage, Key Lime",355
0,0,0,0,0,0.00355,0,"Clear Splash, Flavored Sparkling Water Beverage, Apricot Peach",355
376.04,1.9992,0.9996,1.008,1.9992,0.13496,11.998,"Simply Enjoy, Gourmet Dip Savory With A Zing, Roasted Red Onion & Gruyere",28
376.04,1.9992,0,0,1.9992,0.08988,12.4992,"Simply Enjoy, Jalapeno Popper Gourmet Dip With Roasted Corn Salsa",28
167.44,4.0012,0.9996,1.008,0.9996,0.08512,2.5004,"Simply Enjoy, Gourmet Dip With Pepper Topping, Sweet Potato Harissa",28
0,0,0,0,0,0,0,"Clear Splash, Sparkling Water Beverage, Wild Cherry",355
0,0,0,0,0,0.00355,0,"Clear Splash, Sparkling Water Beverage, Raspberry Blackberry",355
712.8,21,20.004,0,3,0.0948,13.008,"Holiday Nog Eggnog Flavored Dairy Beverage, Eggnog",120
334.88,17.9998,10.0004,0,0,0.01495,0.4991,"Tropical Fruit Snacks, Fruit",23
334.88,17.9998,10.0004,0,0,0.01495,0.4991,"Fruit Flavored Snacks, Fruit & Vegetable Blend",23
